-0.242343804,-0.242327883,-0.237560107,-0.237519692,-0.239943383,-0.232729871,-0.227943725,-0.215942842,-0.235111922,-0.225528607,-0.223136758,-0.22074246,-0.203934611,-0.194337824,-0.187167177,-0.179948767,-0.175135677,-0.160733148,-0.146334293,-0.136724034,-0.112784729,-0.100792419,-0.088768267,-0.067185294,-0.062357507,-0.052753372,-0.043174955,-0.035928377,-0.026381803,-0.019205032,-0.016792364,-0.0119756,-0.009558032,-0.002391059,0.002365694,0.002423255,0.004789385,0.007172661,0.007228997,0.007191031,0.007199604
0.437957361,0.437950013,0.435563063,0.437924294,0.437929193,0.442741058,0.445096166,0.447572519,0.447529654,0.449922728,0.452331722,0.461927284,0.476308993,0.493148685,0.500329129,0.512304293,0.524311299,0.538722401,0.550702464,0.572308707,0.59629945,0.605876642,0.613066884,0.615477103,0.627482884,0.627475536,0.634690272,0.632260458,0.634689048,0.641864593,0.641865818,0.641851122,0.641917256,0.644274812,0.641890312,0.639491115,0.639484992,0.641868267,0.646655639,0.641882964,0.641862144
1.480562527,1.448829007,1.428850087,1.390966455,1.333460966,1.299494732,1.2390363,1.23282645,1.140200636,1.123471806,1.096531285,1.072417106,1.074860207,1.082602483,1.093632616,1.099255311,1.109895769,1.135936679,1.172022338,1.185968829,1.237498648,1.280965875,1.327167748,1.391865569,1.411471395,1.445068062,1.472747073,1.491532342,1.519399544,1.536280646,1.542156539,1.559312424,1.57076092,1.588189828,1.605189336,1.611250519,1.616953183,1.623036258,1.62956658,1.628770897,1.623149335
1.255111174,1.28409552,1.307822423,1.339080046,1.4059683,1.41126432,1.462366503,1.441589718,1.563782526,1.548032019,1.568253712,1.562988635,1.501857851,1.442128262,1.401508239,1.342820527,1.288289566,1.179046865,1.085161341,1.008283444,0.853405301,0.756922516,0.678519469,0.54191974,0.494480605,0.4219852,0.350170503,0.300932529,0.238501573,0.176530385,0.140188727,0.100203733,0.082279237,0.034170481,0.002892245,-0.003442187,-0.016426713,-0.03000044,-0.029225871,-0.020640573,-0.014882459
-1.37541534258979,-1.36549768658979,-1.37640166758979,-1.37693961158979,-1.37770971158979,-1.35062554358979,-1.33264147058979,-1.31289614958979,-1.33531099758979,-1.30432304658979,-1.31184710958979,-1.28394411858979,-1.22381740058979,-1.17916592658979,-1.14224022458979,-1.07464634958979,-1.02499150858979,-0.955299637589793,-0.888394198589793,-0.825397768589793,-0.721844715589793,-0.643774762589793,-0.615891420589793,-0.537777630589793,-0.498862563589793,-0.444358835589793,-0.383853915589793,-0.347935181589793,-0.304230304589793,-0.236079051589793,-0.184552619589793,-0.155432284589793,-0.147304194589793,-0.118120853589793,-0.104337761589793,-0.104486684589793,-0.0972621835897933,-0.0897615105897933,-0.102826836589793,-0.117958585589793,-0.118833907589793
-0.071608492,0.000477635,0.143033278,0.001212458,-0.072710726,0.216405345,0.143584395,0.360026481,-0.575072404,0.287499461,0.071755456,0.071828939,0.504235476,0.287903613,0.215119405,0.216552309,0.1443927,0.432075867,0.431965643,0.288307766,0.718179164,0.359769293,0.360724563,0.647489201,0.144833594,0.28812406,0.287352496,0.217397356,0.286397226,0.215303111,0.072380056,0.144502924,0.072527021,0.215009181,0.142702608,0.001726834,0.070983892,0.071498268,0.001690093,-0.001138975,0.000257188
-0.070947151,-0.000220447,-0.071608492,0.070836928,0.000146965,0.144355959,0.070653222,0.074290595,-0.00128594,0.071792198,0.072269833,0.287866872,0.431451267,0.505190746,0.215413334,0.359254917,0.360210187,0.432333055,0.359401882,0.648187283,0.719722292,0.287315755,0.215707263,0.072306574,0.360173446,-0.000220447,0.216442086,-0.072894432,0.072857691,0.215266369,3.67411e-05,-0.000440894,0.001984022,0.070726704,-0.07153501,-0.071975903,-0.000183706,0.071498268,0.143621136,-0.143180243,-0.000624599
-0.591761305,-0.952005597,-0.599367598,-1.136508951,-1.725164665,-1.018987039,-1.813752945,-0.186295494,-2.778774441,-0.501864888,-0.808215638,-0.723425344,0.073293015,0.23226829,0.330903975,0.168680854,0.319213745,0.781227297,1.082569757,0.418394753,1.54589456,1.304016798,1.386056195,1.94093465,0.588174758,1.007900015,0.830370335,0.563558063,0.836016074,0.506433051,0.176276787,0.514676567,0.343454876,0.522867227,0.509985253,0.181835477,0.17107993,0.182492243,0.195909671,-0.023870511,-0.168646835
0.959141078,0.869530358,0.711807103,0.937728697,2.006647611,0.158880593,1.533065506,-0.623303566,3.665784252,-0.472515205,0.606650775,-0.157952291,-1.833923539,-1.791887676,-1.218600666,-1.760631366,-1.635928822,-3.277281051,-2.816565717,-2.306336898,-4.646344285,-2.894483575,-2.352091387,-4.097991892,-1.423174028,-2.174862153,-2.154440903,-1.477139237,-1.872928669,-1.859135657,-1.090249744,-1.199549804,-0.537734876,-1.443262675,-0.938347102,-0.190032939,-0.389535795,-0.407211805,0.023237063,0.25755896,0.172743392
-0.627583433,0.297529687,-0.327119427,-0.016138327,-0.023103,0.812525034,0.539522186,0.592359654,-0.672445459,0.929638548,-0.225721909,0.837089738,1.803801551,1.339544214,1.107771051,2.027816259,1.489645237,2.090756103,2.007163194,1.889892884,3.106591584,2.342098616,0.836500254,2.343413696,1.167452,1.635111856,1.815147595,1.077562025,1.311146298,2.044537582,1.545792979,0.873610038,0.243842697,0.875500246,0.413492745,-0.004467671,0.216735015,0.225020206,-0.391959789,-0.453952462,-0.026259668
